reviewer,apartment_id,rating,review_text,augmented
n l j,6396ec2203f1d6cf5803632d,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
a g,6396ec2203f1d6cf5803632d,5.0,ruangan bersih room boy tepat waktu room boy ramah harga sesuai,False
f y,6002a90d3aa00d6e2da355d4,5.0,overall good,False
m i,6002a90d3aa00d6e2da355d4,5.0,proses check in mudah unit bersih roomboy ramah dan tepat waktu harga sesuai,False
r p,6002a90d3aa00d6e2da355d4,5.0,roomboy mas bagus sangat helpful dan ramah,False
f f y,6002a90d3aa00d6e2da355d4,5.0,tempatnya enak bagus dan staff travelio roomnya juga gercep good job,False
a h p,6002a90d3aa00d6e2da355d4,5.0,overall bagus,False
e h,6002a90d3aa00d6e2da355d4,5.0,kamar bersih rapih,False
r v,6002a90d3aa00d6e2da355d4,5.0,mudah cari tempat penginapan,False
m y f,6002a90d3aa00d6e2da355d4,4.83,recomended,False
d a w t,6002a90d3aa00d6e2da355d4,5.0,goodd lifeee,False
a b s,6002a90d3aa00d6e2da355d4,4.0,ok,False
c c,6002a90d3aa00d6e2da355d4,5.0,no comment,False
a f,6002a90d3aa00d6e2da355d4,4.67,mudah terjangkau,False
f y,6002a90d3aa00d6e2da355d4,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
r p,6002a90d3aa00d6e2da355d4,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
f f y,6002a90d3aa00d6e2da355d4,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
g a p y,6002a90d3aa00d6e2da355d4,5.0,ruangan bersih proses check in mudah room boy tepat waktu,False
f b,6002a90d3aa00d6e2da355d4,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
c m,6002a90d3aa00d6e2da355d4,4.0,room boy ramah,False
d b,6002a90d3aa00d6e2da355d4,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
a h p,6002a90d3aa00d6e2da355d4,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
g f r,6002a90d3aa00d6e2da355d4,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah,False
j a,6002a90d3aa00d6e2da355d4,5.0,proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi,False
t a,6002a90d3aa00d6e2da355d4,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
e,6002a90d3aa00d6e2da355d4,5.0,proses check in mudah,False
y,6002a90d3aa00d6e2da355d4,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
w f,5dd1109dd8602b216d540773,5.0,pokoknya ini unit favorite dan apartment favorite,False
h a s,5dd1109dd8602b216d540773,5.0,bersih tempatnya dan pelayanan pak bilal ramah dan baik,False
a a a,5dd1109dd8602b216d540773,5.0,pelayanan ok fast respon untuk roomboy nya terimakasih travelio,False
i m,5dd1109dd8602b216d540773,5.0,puassss,False
h s,5dd1109dd8602b216d540773,5.0,sangat menyenangkan pak pandu sangat membantu,False
a r,5dd1109dd8602b216d540773,4.67,terbaik,False
r s,5dd1109dd8602b216d540773,5.0,mass satria orangnya rama dan fast respon pertahankan,False
t p,5dd1109dd8602b216d540773,5.0,okeee,False
a s,5dd1109dd8602b216d540773,4.5,good,False
w s n,5dd1109dd8602b216d540773,5.0,pelayanan gercep oleh kak satria dan pelayanannya bagus,False
a o a,5dd1109dd8602b216d540773,5.0,so far so good,False
i,5dd1109dd8602b216d540773,4.83,baik,False
b b,5dd1109dd8602b216d540773,5.0,goodpelayanan,False
d,5dd1109dd8602b216d540773,5.0,sesuai ekspektasi dan harga terjangkau,False
a a,5dd1109dd8602b216d540773,5.0,tempat yg nyaman untuk singgah,False
a m,5dd1109dd8602b216d540773,4.83,sudah baik,False
h m,5dd1109dd8602b216d540773,5.0,terbaik pelayanannya,False
n s,5dd1109dd8602b216d540773,5.0,komplit,False
m l,5dd1109dd8602b216d540773,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
m i r a,5dd1109dd8602b216d540773,5.0,proses check in mudah room boy ramah,False
s m,5dd1109dd8602b216d540773,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
w f,5dd1109dd8602b216d540773,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
d y,5dd1109dd8602b216d540773,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
a a,5dd1109dd8602b216d540773,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
h a s,5dd1109dd8602b216d540773,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
a s,61121e4e5477c952f2bf19fe,5.0,roomboy very helpful recomended,False
m,61121e4e5477c952f2bf19fe,5.0,kerenbersihrapi,False
f a,61121e4e5477c952f2bf19fe,5.0,nice,False
i a s,61121e4e5477c952f2bf19fe,5.0,recommended buat yg nyari apart d daerah jakarta petugasnya pada ramah,False
h b,61121e4e5477c952f2bf19fe,5.0,roomboy fast respon kamar bersih,False
a s,61121e4e5477c952f2bf19fe,5.0,dari awal checkin sampai checkout dilayani dengan baik,False
s,61121e4e5477c952f2bf19fe,5.0,unit sesuai foto dan tidak ada kendala sama sekali admin ramah2,False
a s,61121e4e5477c952f2bf19fe,5.0,pelayanan lapangan yang baik,False
h s,61121e4e5477c952f2bf19fe,4.5,good service,False
l r,61121e4e5477c952f2bf19fe,4.0,semuanya ok,False
k m,61121e4e5477c952f2bf19fe,5.0,oke,False
t m,61121e4e5477c952f2bf19fe,5.0,luar biasa lain kali akan menginap disana lagi,False
n,61121e4e5477c952f2bf19fe,5.0,room nya bersih dan nyaman proses check in check out sangat mudah petugas nya ramah and helpfull,False
v d g,61121e4e5477c952f2bf19fe,4.5,semua nya baik,False
a f,61121e4e5477c952f2bf19fe,5.0,dibantu dengan staff yg ramah dan propertinya juga bagus bagus pertahankan,False
r s,61121e4e5477c952f2bf19fe,5.0,sangat membantu dalam proses sewa unit roomboynya sigap dan cekatan,False
m a i,61121e4e5477c952f2bf19fe,4.67,baik,False
a a,61121e4e5477c952f2bf19fe,5.0,nyaman buat singgah sementara,False
a h,61121e4e5477c952f2bf19fe,5.0,mantap ramah gercep,False
b,61121e4e5477c952f2bf19fe,5.0,thank you travelio,False
r m,61121e4e5477c952f2bf19fe,5.0,sukses terus travelio,False
r r,61121e4e5477c952f2bf19fe,5.0,perfect,False
yg t,61121e4e5477c952f2bf19fe,5.0,tidak ada masalah selama menggunakan apartemen tersebut,False
a n a,61121e4e5477c952f2bf19fe,4.67,untuk kebersihan oke karena diberi sapu dan pel sendiri tetapi untuk keset kamar mandi sangat mudah basah dan tidak ada gantinya maka kami harus jemur dulu dan tidak disediakan jemuran diluar selebihnya good wifi lumayan oke kalau gak dipakai bersamaan kalo dipakai bersamaan lgsg lemot dan kamar mandi bau air kotor sepertinya tapi air untuk mandi bersih kulkas kurang dingin kamar bersih more,False
a s,61121e4e5477c952f2bf19fe,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
d m p,65aa3aa10821625f7d8be218,5.0,keren,False
e k,65aa3aa10821625f7d8be218,5.0,bagus,False
i r,65aa3aa10821625f7d8be218,5.0,roomboy ramah,False
i p s p,65aa3aa10821625f7d8be218,5.0,sangat baik terimakasih mas zainul sudah dibantu,False
i i,65aa3aa10821625f7d8be218,4.33,baik,False
t r,65aa3aa10821625f7d8be218,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
t c c,65aa3aa10821625f7d8be218,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
m,65aa3aa10821625f7d8be218,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
d m p,65aa3aa10821625f7d8be218,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
i s,65aa3aa10821625f7d8be218,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
s a a a p,65aa3aa10821625f7d8be218,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
r f,65aa3aa10821625f7d8be218,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
e k,65aa3aa10821625f7d8be218,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
i r,65aa3aa10821625f7d8be218,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
p a,65aa3aa10821625f7d8be218,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
i p s p,65aa3aa10821625f7d8be218,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
i i,65aa3aa10821625f7d8be218,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
r m,5e09bae61a3f303449f0642e,5.0,fasilitas okee semua hanya saja ac nya kurang begitu dingin overall okeee,False
f f n,5e09bae61a3f303449f0642e,4.17,untuk keseluruhan terbilang cukup baik mulai dari room boy yang ramah dan sangat membantu proses check in untuk kedepannya unit yg kami pesan agar lebih di percantik kembali dan di perhatikan dari segi kebersihannya agar pelanggan yang lain bisa merasakan kenyamanan nya,False
t r a,5e09bae61a3f303449f0642e,4.83,sejauh ini travelio oke cuma kemarin kamarnya agak bau enggap,False
m s m,5e09bae61a3f303449f0642e,4.67,staff nya baik tetapi staff ditingkatkan lagi jangan slow respawn terhadap pelanggan,False
r a n,5e09bae61a3f303449f0642e,5.0,staff sangat ramah dan untuk kenyamanan nya sangat sangat terjangkau,False
i,5e09bae61a3f303449f0642e,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
r m,5e09bae61a3f303449f0642e,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
d b s,5e09bae61a3f303449f0642e,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
r s,5e09bae61a3f303449f0642e,4.0,proses check in mudah room boy tepat waktu room boy ramah harga sesuai,False
f f n,5e09bae61a3f303449f0642e,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah,False
f f n,5e09bae61a3f303449f0642e,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah,False
t r a,5e09bae61a3f303449f0642e,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi,False
f f,5e09bae61a3f303449f0642e,4.0,ruangan bersih room boy ramah,False
r a n,5e09bae61a3f303449f0642e,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
m t,5e09bae61a3f303449f0642e,5.0,harga sesuai,False
n a,5e8eb68f69fec9255f9dcc8b,5.0,nice,False
g v t r,5e8eb68f69fec9255f9dcc8b,5.0,sangat puas stay disini staff juga sangat ramah dan sangat membantu dari proses checkin sampai checkout,False
t t,5e8eb68f69fec9255f9dcc8b,5.0,good,False
r,5e8eb68f69fec9255f9dcc8b,5.0,very recommended,False
w f h,5e8eb68f69fec9255f9dcc8b,5.0,pengalaman baru yang menarik dan baik sekali dalam kemudahan bermalam bersama keluarga di hunian yg baik dan berkualitas serta sistem penyewaan yg sudah digitalisasi dengan dukungan csr yg melengkapi dan memudahkan,False
y p,5e8eb68f69fec9255f9dcc8b,5.0,unit ini sangat bersih dan bagus lbh dimaintain saja dan dijaga kualitas nya staff yg menghandle pun sangat baik,False
d s s,5e8eb68f69fec9255f9dcc8b,4.67,mba adel sangat membantu proses check inout unit bersih dan rapih,False
r,5e8eb68f69fec9255f9dcc8b,5.0,cukup memenuhi syarat untuk menjadi tempat tinggal favorit bagi keluarga yang sedang mencari tempat untuk menginap untuk perjalanan bisnis agen travelio yahud dan cepat tanggap,False
n n n,5e8eb68f69fec9255f9dcc8b,5.0,baik,False
d s,5e8eb68f69fec9255f9dcc8b,5.0,tempt bersih dan nyaman mba nya ramah dan baik hati next menginap di sana lagi,False
h p w,5e8eb68f69fec9255f9dcc8b,5.0,oke,False
e m r,5e8eb68f69fec9255f9dcc8b,5.0,its nice to stay here,False
y s u,5e8eb68f69fec9255f9dcc8b,5.0,baik,False
t t,5e8eb68f69fec9255f9dcc8b,5.0,ok dan nyaman,False
s b,5e8eb68f69fec9255f9dcc8b,5.0,unit nya luas nyaman staff nya ramah sangat membantu,False
v m,5e8eb68f69fec9255f9dcc8b,5.0,untuk kamar sangat bersih lingkungan juga nyaman banyak fasilitas seperti kompor piring dan gelas sudah tersedia serta ada sabun dan sampo yang tersedia dan handuk dimana ini sangat komplit dan cocok untuk liburan bersama keluarga namun mohon untuk live chat aplikasi direview kembali karena disaat ingin merespon kembali ke menu awal kembali,False
h b,5e8eb68f69fec9255f9dcc8b,5.0,tempatnya bersih bangett suka lengkap jg alat makan dan alat masaknya,False
n a,5e8eb68f69fec9255f9dcc8b,5.0,great,False
t t,5e8eb68f69fec9255f9dcc8b,5.0,simpel ga ribet good,False
m m,5e8eb68f69fec9255f9dcc8b,5.0,untuk harga menurut saya masih standar mungkin akan lebih baik apabila dibanyakin promonya,False
h d t,5e8eb68f69fec9255f9dcc8b,4.83,dibandingkan hotel di apartemen tersedia peralatan masak jadi tidak bingung jika mau masak sendiri,False
r s d t,5e8eb68f69fec9255f9dcc8b,4.83,staff travelio ramah dan cepat tanggap,False
s h,5e8eb68f69fec9255f9dcc8b,4.83,unit memuaskan sesuai dengan deskripsi tim yg membantu di lapangan juga ramah lebih banyakin promo donk untuk kedepannya,False
s n a,5e8eb68f69fec9255f9dcc8b,5.0,staff nya ramah dan ruangan bersih,False
s a,5e8eb68f69fec9255f9dcc8b,5.0,so far so good,False
s a l,6148581170312c40b066eb59,5.0,di bantu dengan baik,False
a n y,6148581170312c40b066eb59,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
s a,6148581170312c40b066eb59,5.0,ruangan bersih room boy tepat waktu room boy ramah,False
a h,6148581170312c40b066eb59,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
y t h,6148581170312c40b066eb59,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
s a l,6148581170312c40b066eb59,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
h p h,6148581170312c40b066eb59,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
m,6148581170312c40b066eb59,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
a p,6148581170312c40b066eb59,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
a k r,640f42dc24a57de16029bf26,5.0,good,False
r a i,640f42dc24a57de16029bf26,5.0,menyenangkan check in dan check out mudah unit juga bersih,False
j p i h,640f42dc24a57de16029bf26,5.0,sangat baik roomboy sangat membantu dalam proses check in dan out,False
r a p,640f42dc24a57de16029bf26,5.0,bagus,False
a f s,640f42dc24a57de16029bf26,5.0,penginapan nyaman pelayanan oke,False
r a a,640f42dc24a57de16029bf26,5.0,saya puas dengan pelayanan travelio,False
b l,640f42dc24a57de16029bf26,5.0,sudah oke,False
d,640f42dc24a57de16029bf26,5.0,terimakasih atas pelayanan nya mas farhan,False
p a,640f42dc24a57de16029bf26,5.0,menyenangkan krna di tengah kota,False
s m,640f42dc24a57de16029bf26,5.0,staffnya ramah,False
m m,640f42dc24a57de16029bf26,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
c h,640f42dc24a57de16029bf26,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
a k r,640f42dc24a57de16029bf26,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
s m,640f42dc24a57de16029bf26,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
r a i,640f42dc24a57de16029bf26,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
j p i h,640f42dc24a57de16029bf26,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
s w,640f42dc24a57de16029bf26,5.0,ruangan bersih,False
s s,640f42dc24a57de16029bf26,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
r,640f42dc24a57de16029bf26,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
a f s,640f42dc24a57de16029bf26,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
r i,640f42dc24a57de16029bf26,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
a k d,640f42dc24a57de16029bf26,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
a h,640f42dc24a57de16029bf26,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
j p,640f42dc24a57de16029bf26,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
r a a,640f42dc24a57de16029bf26,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
r,5afbeefbfaa3c97483f69a48,5.0,ok,False
a a a,5afbeefbfaa3c97483f69a48,5.0,hahhaha heheh hohohohi,False
k k,5afbeefbfaa3c97483f69a48,5.0,fasilitas unitnya memang basic tapi lebih dari cukup buat kami ac nya sejuk kamarnya compact kasurnya enak pelayanan staff travelio juga selalu top notch terutama mas farhan yg sayangnya sudah dipindah ke cikarang terima kasih banyak travelio,False
n,5afbeefbfaa3c97483f69a48,5.0,unit bersih nyaman lokasi mudah dijangkau,False
d n,5afbeefbfaa3c97483f69a48,4.67,kamarnya bersih dapet wifi juga cuman lokasinya cukup jauh dari mall basura tapi sangat menyenangkan stay via travelio next akan ksini lagi,False
f,5afbeefbfaa3c97483f69a48,4.83,worth it,False
h i,5afbeefbfaa3c97483f69a48,3.5,lokasi jauh dr gate depan kamar cukup bersih tp standar sekali wifi ternyata jg ga ada di kamar j21bp fasilitas masak cukup lengkap meja buat kerja laptop ga ada cukup lah utk harga 390 an sinyal hp di lt 21 jg ga sekuat lantai bawah popmie is ok,False
w l,5afbeefbfaa3c97483f69a48,3.83,overall oke cuma gaada snack sama air mineral,False
